Bronze,,,
876,91,Build SupplyDepot,Economy
889,91,Train Liberator,Army
923,91,Train SCV,Economy
956,91,Train Marine,Army
960,91,Build SupplyDepot,Economy
966,91,Train Raven,Army
981,91,Train Marine,Army
989,91,Upgrade DrillClaws,Tech
993,91,Train SiegeTank,Army
1004,91,Build SupplyDepot,Economy
1004,91,Upgrade SmartServos,Tech
1015,91,Train Marine,Army
1020,91,Train WidowMine,Army
1020,91,Train WidowMine,Army
1038,91,Train SiegeTank,Army
1039,91,Build Refinery,Economy
1046,91,Build SupplyDepot,Economy
1051,91,Train SCV,Economy
1059,91,Train Marine,Army
1064,91,Train WidowMine,Army
1064,91,Train WidowMine,Army
1068,91,Train SCV,Economy
1077,91,Build SupplyDepot,Economy
1084,91,Train Marine,Army
1093,91,Train SCV,Economy
1110,91,Train SCV,Economy
1121,91,Train SiegeTank,Army
1166,91,Train SiegeTank,Army
18,92,Train SCV,Economy
35,92,Train SCV,Economy
44,92,Build SupplyDepot,Economy
52,92,Train SCV,Economy
64,92,Build Refinery,Economy
76,92,Build Barracks,Army
91,92,Train SCV,Economy
108,92,Train SCV,Economy
110,92,Build Refinery,Economy
125,92,Train SCV,Economy
142,92,Train SCV,Economy
149,92,Build SupplyDepot,Economy
153,92,Build BarracksReactor,Tech
176,92,Build Factory,Army
179,92,Train SCV,Economy
201,92,Build SupplyDepot,Economy
229,92,Train MULE,Army
237,92,Build SupplyDepot,Economy
240,92,Train Marine,Army
241,92,Train Marine,Army
247,92,Train SCV,Economy
260,92,Build Armory,Tech
264,92,Train SCV,Economy
281,92,Train SCV,Economy
298,92,Train SCV,Economy
301,92,Build Factory,Army
310,92,Build Starport,Army
315,92,Train SCV,Economy
336,92,Build Armory,Tech
357,92,Train HellionTank,Army
357,92,Train HellionTank,Army
375,92,Build CommandCenter,Economy
375,92,Upgrade SprayTerran,Tech
380,92,Build SupplyDepot,Economy
387,92,Train HellionTank,Army
387,92,Train HellionTank,Army
461,92,Train Thor,Army
475,92,Upgrade SprayTerran,Tech
476,92,Build SupplyDepot,Economy
500,92,Upgrade TerranVehicleWeaponsLevel1,Tech
513,92,Train HellionTank,Army
513,92,Train HellionTank,Army
521,92,Train Thor,Army
524,92,Upgrade SmartServos,Tech
526,92,Build Refinery,Economy
529,92,Build Refinery,Economy
537,92,Train MULE,Army
537,92,Train MULE,Army
538,92,Train MULE,Army
548,92,Train SCV,Economy
549,92,Train SCV,Economy
565,92,Train SCV,Economy
570,92,Train Raven,Army
582,92,Train SCV,Economy
595,92,Upgrade TerranVehicleAndShipArmorsLevel1,Tech
624,92,Build Factory,Army
632,92,Train Hellion,Army
632,92,Train Hellion,Army
662,92,Train HellionTank,Army
662,92,Train HellionTank,Army
664,92,Train Thor,Army
668,92,Train SCV,Economy
669,92,Train SCV,Economy
685,92,Train SCV,Economy
686,92,Train SCV,Economy
692,92,Train HellionTank,Army
692,92,Train HellionTank,Army
702,92,Train SCV,Economy
731,92,Build SupplyDepot,Economy
732,92,Build SupplyDepot,Economy
734,92,Build SupplyDepot,Economy
744,92,Train SCV,Economy
744,92,Train SCV,Economy
750,92,Upgrade TerranVehicleWeaponsLevel2,Tech
752,92,Upgrade HighCapacityBarrels,Tech
760,92,Train SCV,Economy
760,92,Train SCV,Economy
777,92,Train SCV,Economy
777,92,Train SCV,Economy
787,92,Train Thor,Army
794,92,Train SCV,Economy
794,92,Train SCV,Economy
810,92,Build FactoryReactor,Tech
811,92,Train SCV,Economy
819,92,Train HellionTank,Army
819,92,Train HellionTank,Army
846,92,Build CommandCenter,Economy
846,92,Upgrade SprayTerran,Tech
849,92,Train HellionTank,Army
849,92,Train HellionTank,Army
857,92,Train Thor,Army
878,92,Train Raven,Army
896,92,Build Armory,Tech
903,92,Upgrade TerranVehicleAndShipArmorsLevel2,Tech
917,92,Train SCV,Economy
917,92,Train SCV,Economy
939,92,Train HellionTank,Army
939,92,Train HellionTank,Army
946,92,Upgrade SprayTerran,Tech
957,92,Build SupplyDepot,Economy
959,92,Build SupplyDepot,Economy
962,92,Build SupplyDepot,Economy
965,92,Train Thor,Army
966,92,Train MULE,Army
966,92,Train MULE,Army
967,92,Train MULE,Army
968,92,Train MULE,Army
975,92,Train HellionTank,Army
976,92,Train HellionTank,Army
979,92,Train SiegeTank,Army
979,92,Upgrade TerranVehicleWeaponsLevel3,Tech
980,92,Train Liberator,Army
981,92,Train Liberator,Army
997,92,Train SCV,Economy
998,92,Train SCV,Economy
1018,92,Train HellionTank,Army
1018,92,Train HellionTank,Army
1024,92,Train SiegeTank,Army
1025,92,Train Thor,Army
1048,92,Build SupplyDepot,Economy
1050,92,Build SupplyDepot,Economy
1052,92,Build SupplyDepot,Economy
1060,92,Build Refinery,Economy
1062,92,Build Refinery,Economy
1064,92,Train MULE,Army
1066,92,Train MULE,Army
1069,92,Train HellionTank,Army
1069,92,Train HellionTank,Army
1071,92,Train SCV,Economy
1071,92,Train SCV,Economy
1073,92,Train SCV,Economy
1078,92,Train SiegeTank,Army
1090,92,Train Thor,Army
1099,92,Train HellionTank,Army
1099,92,Train HellionTank,Army
1129,92,Train HellionTank,Army
1129,92,Train HellionTank,Army
1137,92,Build Factory,Army
1138,92,Train Thor,Army
1141,92,Build SupplyDepot,Economy
1159,92,Train HellionTank,Army
1159,92,Train HellionTank,Army
1160,92,Train Thor,Army
1160,92,Upgrade TerranShipWeaponsLevel1,Tech
1167,92,Train SCV,Economy
1167,92,Train SCV,Economy
1167,92,Train SCV,Economy
1178,92,Train Liberator,Army
1178,92,Train Liberator,Army
1183,92,Train SCV,Economy
1184,92,Train SCV,Economy
1184,92,Train SCV,Economy
1188,92,Train HellionTank,Army
1189,92,Train HellionTank,Army
19,93,Train SCV,Economy
29,93,Build SupplyDepot,Economy
46,93,Train SCV,Economy
66,93,Build Barracks,Army
68,93,Build Barracks,Army
84,93,Build Barracks,Army
106,93,Build Barracks,Army
127,93,Build SupplyDepot,Economy
135,93,Train SCV,Economy
159,93,Train Marine,Army
164,93,Train Marine,Army
175,93,Train Marine,Army
185,93,Train Marine,Army
189,93,Build SupplyDepot,Economy
193,93,Train Marine,Army
197,93,Train Marine,Army
201,93,Train SCV,Economy
204,93,Train Marine,Army
218,93,Train Marine,Army
224,93,Train Marine,Army
229,93,Train Marine,Army
231,93,Build SupplyDepot,Economy
234,93,Train Marine,Army
241,93,Train SCV,Economy
243,93,Train Marine,Army
259,93,Train Marine,Army
263,93,Train Marine,Army
267,93,Train SCV,Economy
272,93,Build Refinery,Economy
284,93,Train SCV,Economy
284,93,Build EngineeringBay,Tech
301,93,Train SCV,Economy
310,93,Train Marine,Army
317,93,Build Refinery,Economy
318,93,Train SCV,Economy
319,93,Train Marine,Army
319,93,Train Marine,Army
334,93,Train Marine,Army
351,93,Train Marine,Army
352,93,Train Marine,Army
368,93,Train MULE,Army
382,93,Train SCV,Economy
387,93,Train Marine,Army
388,93,Train Marine,Army
388,93,Train Marine,Army
388,93,Train Marine,Army
392,93,Build MissileTurret,Army
399,93,Train SCV,Economy
412,93,Train Marine,Army
413,93,Train Marine,Army
416,93,Train SCV,Economy
431,93,Build Bunker,Army
433,93,Train SCV,Economy
437,93,Train Marine,Army
437,93,Train Marine,Army
450,93,Train SCV,Economy
456,93,Train Marine,Army
467,93,Train SCV,Economy
474,93,Train Marine,Army
475,93,Train Marine,Army
481,93,Train Marauder,Army
487,93,Build CommandCenter,Economy
487,93,Upgrade SprayTerran,Tech
497,93,Build Bunker,Army
524,93,Train Marine,Army
19,94,Train SCV,Economy
28,94,Build SupplyDepot,Economy
36,94,Train SCV,Economy
53,94,Train SCV,Economy
64,94,Build Barracks,Army
67,94,Build SupplyDepot,Economy
75,94,Train SCV,Economy
88,94,Build Refinery,Economy
92,94,Train SCV,Economy
109,94,Train SCV,Economy
118,94,Build Refinery,Economy
128,94,Train SCV,Economy
164,94,Train Marine,Army
168,94,Build BarracksReactor,Tech
172,94,Train MULE,Army
187,94,Build Factory,Army
188,94,Train SCV,Economy
204,94,Train SCV,Economy
206,94,Build EngineeringBay,Tech
220,94,Build SupplyDepot,Economy
221,94,Train SCV,Economy
238,94,Train SCV,Economy
246,94,Train Marine,Army
246,94,Train Marine,Army
252,94,Build FactoryReactor,Tech
257,94,Train SCV,Economy
257,94,Build SupplyDepot,Economy
279,94,Train Marine,Army
279,94,Train Marine,Army
282,94,Train MULE,Army
295,94,Build Starport,Army
304,94,Train Marine,Army
304,94,Train Marine,Army
327,94,Build Bunker,Army
328,94,Train Marine,Army
329,94,Train Marine,Army
349,94,Train Cyclone,Army
349,94,Train Cyclone,Army
353,94,Train Marine,Army
354,94,Train Marine,Army
378,94,Train Marine,Army
378,94,Train Marine,Army
393,94,Train MULE,Army
394,94,Train Cyclone,Army
403,94,Train Marine,Army
403,94,Train Marine,Army
414,94,Train Cyclone,Army
424,94,Train Medivac,Army
429,94,Build SupplyDepot,Economy
435,94,Train Marine,Army
446,94,Upgrade TerranInfantryWeaponsLevel1,Tech
453,94,Train MULE,Army
460,94,Build SupplyDepot,Economy
481,94,Build CommandCenter,Economy
481,94,Upgrade SprayTerran,Tech
484,94,Train Marine,Army
484,94,Train Marine,Army
501,94,Train Medivac,Army
509,94,Train Marine,Army
509,94,Train Marine,Army
534,94,Train Marine,Army
534,94,Train Marine,Army
17,95,Train SCV,Economy
25,95,Build SupplyDepot,Economy
34,95,Train SCV,Economy
41,95,Build Refinery,Economy
51,95,Train SCV,Economy
72,95,Train SCV,Economy
83,95,Build Barracks,Army
89,95,Train SCV,Economy
91,95,Build Barracks,Army
114,95,Train SCV,Economy
128,95,Build Barracks,Army
135,95,Train SCV,Economy
152,95,Train SCV,Economy
174,95,Train Marine,Army
203,95,Train Marine,Army
207,95,Build BarracksReactor,Tech
213,95,Train Marine,Army
216,95,Build Barracks,Army
224,95,Build SupplyDepot,Economy
246,95,Build Barracks,Army
258,95,Build BarracksReactor,Tech
271,95,Build SupplyDepot,Economy
279,95,Train Marine,Army
285,95,Build BarracksReactor,Tech
288,95,Train Marine,Army
288,95,Train Marine,Army
304,95,Train Marine,Army
312,95,Train Marine,Army
313,95,Train Marine,Army
328,95,Train Marine,Army
328,95,Build BarracksReactor,Tech
333,95,Train MULE,Army
337,95,Train Marine,Army
338,95,Train Marine,Army
339,95,Train Marine,Army
339,95,Train Marine,Army
346,95,Build CommandCenter,Economy
346,95,Upgrade SprayTerran,Tech
353,95,Train Marine,Army
367,95,Build EngineeringBay,Tech
380,95,Upgrade Stimpack,Tech
382,95,Train Marine,Army
382,95,Train Marine,Army
383,95,Train Marine,Army
383,95,Train Marine,Army
395,95,Build SupplyDepot,Economy
408,95,Build SupplyDepot,Economy
438,95,Build MissileTurret,Army
446,95,Upgrade SprayTerran,Tech
450,95,Train Marine,Army
450,95,Train Marine,Army
450,95,Train Marine,Army
450,95,Train Marine,Army
450,95,Train Marine,Army
450,95,Train Marine,Army
450,95,Train Marine,Army
450,95,Train Marine,Army
463,95,Train Marine,Army
465,95,Train MULE,Army
493,95,Train Marine,Army
495,95,Train Marine,Army
503,95,Train Marine,Army
503,95,Train Marine,Army
509,95,Train Marine,Army
520,95,Train Marine,Army
521,95,Train Marine,Army
521,95,Train Marine,Army
526,95,Train Marine,Army
527,95,Train Marine,Army
528,95,Train Marine,Army
531,95,Train Marine,Army
535,95,Train Marine,Army
540,95,Train Marine,Army
545,95,Train Marine,Army
546,95,Train Marine,Army
558,95,Upgrade ShieldWall,Tech
561,95,Train Marine,Army
561,95,Train Marine,Army
561,95,Train Marine,Army
570,95,Train Marine,Army
570,95,Train Marine,Army
578,95,Train Marine,Army
578,95,Train Marine,Army
587,95,Train MULE,Army
587,95,Train MULE,Army
588,95,Train Marine,Army
588,95,Train MULE,Army
592,95,Train Marine,Army
598,95,Upgrade TerranInfantryWeaponsLevel1,Tech
600,95,Train Marine,Army
606,95,Train Marine,Army
624,95,Train Marine,Army
625,95,Train Marine,Army
644,95,Train Marine,Army
644,95,Train Marine,Army
644,95,Train Marine,Army
644,95,Train Marine,Army
644,95,Train Marine,Army
645,95,Train Marine,Army
647,95,Train Marine,Army
652,95,Train Marine,Army
652,95,Train Marine,Army
668,95,Train Marine,Army
669,95,Train Marine,Army
669,95,Train Marine,Army
669,95,Train Marine,Army
678,95,Train Marine,Army
679,95,Train Marine,Army
679,95,Train Marine,Army
679,95,Train Marine,Army
679,95,Train Marine,Army
681,95,Train SCV,Economy
681,95,Train MULE,Army
684,95,Train SCV,Economy
693,95,Train Marine,Army
694,95,Train Marine,Army
695,95,Train Marine,Army
698,95,Train Marine,Army
703,95,Train Marine,Army
704,95,Train Marine,Army
707,95,Train Marine,Army
709,95,Train Marine,Army
713,95,Train Marine,Army
735,95,Train Marine,Army
735,95,Train Marine,Army
735,95,Train Marine,Army
735,95,Train Marine,Army
735,95,Train Marine,Army
736,95,Train Marine,Army
739,95,Train Marine,Army
739,95,Train Marine,Army
741,95,Train MULE,Army
741,95,Build SupplyDepot,Economy
745,95,Train Marine,Army
758,95,Upgrade TerranInfantryArmorsLevel1,Tech
760,95,Train Marine,Army
760,95,Train Marine,Army
760,95,Train Marine,Army
760,95,Train Marine,Army
768,95,Train Marine,Army
770,95,Train Marine,Army
774,95,Train Marine,Army
775,95,Train Marine,Army
775,95,Train MULE,Army
779,95,Train Marine,Army
788,95,Train Marine,Army
789,95,Train Marine,Army
789,95,Train Marine,Army
791,95,Train Marine,Army
793,95,Train Marine,Army
798,95,Train Marine,Army
799,95,Train Marine,Army
805,95,Train Marine,Army
806,95,Train Marine,Army
813,95,Train Marine,Army
814,95,Train SCV,Economy
815,95,Train SCV,Economy
815,95,Train Marine,Army
815,95,Train Marine,Army
817,95,Build Factory,Army
821,95,Train MULE,Army
824,95,Train Marine,Army
830,95,Train Marine,Army
831,95,Train Marine,Army
846,95,Train Marine,Army
847,95,Train Marine,Army
849,95,Build SupplyDepot,Economy
850,95,Train Marine,Army
853,95,Train Marine,Army
853,95,Train Marine,Army
856,95,Train Marine,Army
858,95,Train Marine,Army
860,95,Train Marine,Army
863,95,Train Marine,Army
871,95,Train Marine,Army
886,95,Train MULE,Army
891,95,Train Marine,Army
891,95,Train Marine,Army
892,95,Train Marine,Army
899,95,Build MissileTurret,Army
901,95,Train MULE,Army
903,95,Train SCV,Economy
906,95,Train Marine,Army
906,95,Train Marine,Army
920,95,Train SCV,Economy
930,95,Train SCV,Economy
933,95,Train Marine,Army
933,95,Train Marine,Army
936,95,Build Barracks,Army
937,95,Train SCV,Economy
947,95,Train SCV,Economy
953,95,Train SCV,Economy
956,95,Build MissileTurret,Army
964,95,Train Marine,Army
964,95,Train Marine,Army
964,95,Train Marine,Army
966,95,Train Marine,Army
970,95,Build MissileTurret,Army
975,95,Train Marine,Army
976,95,Train Marine,Army
978,95,Train SCV,Economy
983,95,Train MULE,Army
995,95,Train SCV,Economy
999,95,Train SCV,Economy
1000,95,Train Marine,Army
1000,95,Train Marine,Army
1000,95,Train Marine,Army
1017,95,Train Marine,Army
1017,95,Train Marine,Army
1018,95,Train Marine,Army
1024,95,Train Marine,Army
1024,95,Train Marine,Army
1029,95,Train Marine,Army
1029,95,Train Marine,Army
1030,95,Train Marine,Army
1041,95,Train Marine,Army
1042,95,Train Marine,Army
1042,95,Train Marine,Army
18,96,Train SCV,Economy
23,96,Build Refinery,Economy
35,96,Train SCV,Economy
52,96,Train SCV,Economy
55,96,Build SupplyDepot,Economy
88,96,Build Barracks,Army
102,96,Train SCV,Economy
114,96,Build CommandCenter,Economy
114,96,Upgrade SprayTerran,Tech
133,96,Train SCV,Economy
164,96,Build Barracks,Army
185,96,Build Refinery,Economy
196,96,Train MULE,Army
197,96,Build Barracks,Army
201,96,Train Reaper,Army
210,96,Build Barracks,Army
214,96,Upgrade SprayTerran,Tech
243,96,Build BarracksReactor,Tech
257,96,Train SCV,Economy
265,96,Build Factory,Army
274,96,Train SCV,Economy
291,96,Train Marine,Army
291,96,Train SCV,Economy
291,96,Train Marine,Army
306,96,Train Marine,Army
308,96,Train SCV,Economy
316,96,Train Marine,Army
316,96,Train Marine,Army
319,96,Train Marine,Army
319,96,Train Marine,Army
328,96,Build FactoryTechLab,Tech
334,96,Train MULE,Army
340,96,Train Marine,Army
341,96,Train Marine,Army
341,96,Train Marine,Army
344,96,Train Marine,Army
344,96,Train Marine,Army
348,96,Build SupplyDepot,Economy
365,96,Train Marine,Army
366,96,Train Marine,Army
366,96,Train Marine,Army
369,96,Train Marine,Army
369,96,Train Marine,Army
373,96,Build SupplyDepot,Economy
390,96,Train Marine,Army
402,96,Train Marine,Army
402,96,Train Marine,Army
405,96,Train Marine,Army
405,96,Train Marine,Army
405,96,Build Refinery,Economy
415,96,Train Marine,Army
419,96,Train SCV,Economy
422,96,Train SiegeTank,Army
427,96,Train Marine,Army
427,96,Train Marine,Army
431,96,Build BarracksReactor,Tech
435,96,Train Marine,Army
435,96,Train Marine,Army
436,96,Train SCV,Economy
442,96,Train MULE,Army
460,96,Train SCV,Economy
460,96,Train SCV,Economy
475,96,Build BarracksReactor,Tech
481,96,Train MULE,Army
485,96,Build Starport,Army
488,96,Upgrade ShieldWall,Tech
489,96,Train Marine,Army
490,96,Train Marine,Army
496,96,Train Marine,Army
499,96,Train SCV,Economy
499,96,Train SCV,Economy
516,96,Train SCV,Economy
516,96,Train SCV,Economy
521,96,Build Barracks,Army
523,96,Build Barracks,Army
529,96,Train Marine,Army
530,96,Train Marine,Army
530,96,Train Marine,Army
530,96,Train Marine,Army
560,96,Train Marine,Army
561,96,Train Marine,Army
561,96,Train Marine,Army
591,96,Build Refinery,Economy
591,96,Build Refinery,Economy
592,96,Build StarportReactor,Tech
598,96,Train Marine,Army
603,96,Train Marine,Army
604,96,Train Marine,Army
604,96,Train Marine,Army
604,96,Train Marine,Army
604,96,Train Marine,Army
604,96,Train Marine,Army
623,96,Train Marine,Army
624,96,Build BarracksReactor,Tech
624,96,Build BarracksReactor,Tech
628,96,Train MULE,Army
628,96,Train Marine,Army
629,96,Train MULE,Army
629,96,Train Marine,Army
629,96,Train Marine,Army
629,96,Train Marine,Army
629,96,Train Marine,Army
629,96,Train Marine,Army
630,96,Train MULE,Army
640,96,Train SiegeTank,Army
644,96,Train SCV,Economy
644,96,Train SCV,Economy
648,96,Train Marine,Army
653,96,Train Marine,Army
654,96,Train Marine,Army
654,96,Train Marine,Army
654,96,Train Marine,Army
654,96,Train Marine,Army
654,96,Train Marine,Army
667,96,Build SupplyDepot,Economy
668,96,Build SupplyDepot,Economy
668,96,Build SupplyDepot,Economy
685,96,Train SiegeTank,Army
686,96,Train Marine,Army
686,96,Train Marine,Army
686,96,Train Marine,Army
686,96,Train Marine,Army
686,96,Train Marine,Army
686,96,Train Marine,Army
688,96,Train Medivac,Army
703,96,Train Medivac,Army
713,96,Train SCV,Economy
714,96,Train SCV,Economy
722,96,Train Marine,Army
722,96,Train Marine,Army
722,96,Train Marine,Army
722,96,Train Marine,Army
722,96,Train Marine,Army
722,96,Train Marine,Army
722,96,Train Marine,Army
730,96,Train SCV,Economy
746,96,Train Marine,Army
747,96,Train Marine,Army
747,96,Train Marine,Army
747,96,Train Marine,Army
747,96,Train Marine,Army
747,96,Train Marine,Army
747,96,Train Marine,Army
755,96,Train Marine,Army
756,96,Train Marine,Army
756,96,Train Marine,Army
756,96,Train Marine,Army
771,96,Train Marine,Army
772,96,Train Marine,Army
772,96,Train Marine,Army
772,96,Train Marine,Army
772,96,Train Marine,Army
772,96,Train Marine,Army
772,96,Train Marine,Army
780,96,Train Marine,Army
781,96,Train Marine,Army
781,96,Train Marine,Army
781,96,Train Marine,Army
786,96,Build EngineeringBay,Tech
788,96,Build EngineeringBay,Tech
796,96,Train Marine,Army
797,96,Train Marine,Army
797,96,Train Marine,Army
797,96,Train Marine,Army
797,96,Train Marine,Army
797,96,Train Marine,Army
797,96,Train Marine,Army
805,96,Train Marine,Army
806,96,Train Marine,Army
806,96,Train Marine,Army
806,96,Train Marine,Army
819,96,Train MULE,Army
821,96,Train MULE,Army
821,96,Train Marine,Army
821,96,Train Marine,Army
821,96,Upgrade Stimpack,Tech
829,96,Train Marine,Army
830,96,Train Marine,Army
830,96,Train Marine,Army
830,96,Train Marine,Army
830,96,Train Marine,Army
830,96,Train Marine,Army
831,96,Train SiegeTank,Army
831,96,Train Marine,Army
831,96,Train Marine,Army
831,96,Train Marine,Army
846,96,Train Marine,Army
846,96,Train Marine,Army
854,96,Train Marine,Army
855,96,Train Marine,Army
855,96,Train Marine,Army
895,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
896,96,Train Marine,Army
920,96,Train Marine,Army
921,96,Train Marine,Army
921,96,Train Marine,Army
921,96,Train Marine,Army
921,96,Train Marine,Army
921,96,Train Marine,Army
930,96,Build CommandCenter,Economy
930,96,Upgrade SprayTerran,Tech
938,96,Train SiegeTank,Army
949,96,Build SupplyDepot,Economy
955,96,Build SupplyDepot,Economy
969,96,Train MULE,Army
970,96,Train MULE,Army
971,96,Train MULE,Army
972,96,Train MULE,Army
1004,96,Train Marine,Army
1004,96,Train Marine,Army
1004,96,Train Marine,Army
1004,96,Train Marine,Army
1004,96,Train Marine,Army
1004,96,Train Marine,Army
1004,96,Train Marine,Army
1004,96,Train Marine,Army
1010,96,Train Marine,Army
1030,96,Train Marine,Army
1030,96,Train Marine,Army
1030,96,Upgrade SprayTerran,Tech
1031,96,Train Marine,Army
1039,96,Train Marine,Army
1040,96,Train Marine,Army
1040,96,Train Marine,Army
1040,96,Train Marine,Army
1040,96,Train Marine,Army
1040,96,Train Marine,Army
1040,96,Train Marine,Army
1046,96,Train Marine,Army
1047,96,Upgrade TerranInfantryArmorsLevel1,Tech
18,97,Train SCV,Economy
24,97,Build SupplyDepot,Economy
35,97,Train SCV,Economy
41,97,Build Refinery,Economy
52,97,Train SCV,Economy
65,97,Build Barracks,Army
71,97,Train SCV,Economy
88,97,Train SCV,Economy
105,97,Train SCV,Economy
122,97,Train SCV,Economy
131,97,Build BarracksReactor,Tech
154,97,Build CommandCenter,Economy
154,97,Upgrade SprayTerran,Tech
173,97,Train MULE,Army
181,97,Build Factory,Army
187,97,Train SCV,Economy
194,97,Build SupplyDepot,Economy
212,97,Train SCV,Economy
218,97,Build Refinery,Economy
223,97,Train Marine,Army
224,97,Train Marine,Army
241,97,Train SCV,Economy
245,97,Build FactoryTechLab,Tech
246,97,Build Starport,Army
254,97,Upgrade SprayTerran,Tech
258,97,Train SCV,Economy
263,97,Train Marine,Army
264,97,Train Marine,Army
274,97,Train SCV,Economy
290,97,Train MULE,Army
291,97,Train SCV,Economy
308,97,Train SCV,Economy
313,97,Build SupplyDepot,Economy
314,97,Train MULE,Army
320,97,Train SiegeTank,Army
325,97,Train SCV,Economy
326,97,Train Marine,Army
326,97,Train Marine,Army
327,97,Train SCV,Economy
342,97,Train SCV,Economy
348,97,Train SCV,Economy
351,97,Train Marine,Army
351,97,Train Marine,Army
356,97,Build SupplyDepot,Economy
359,97,Train SCV,Economy
365,97,Train SCV,Economy
371,97,Train SiegeTank,Army
375,97,Train Marine,Army
376,97,Train Marine,Army
376,97,Train SCV,Economy
382,97,Train SCV,Economy
388,97,Build SupplyDepot,Economy
392,97,Build Barracks,Army
400,97,Train Marine,Army
401,97,Build Barracks,Army
402,97,Build Refinery,Economy
403,97,Train SCV,Economy
404,97,Train MULE,Army
406,97,Train MULE,Army
407,97,Build Refinery,Economy
411,97,Train Marine,Army
417,97,Train SiegeTank,Army
418,97,Train SCV,Economy
420,97,Train SCV,Economy
425,97,Build SupplyDepot,Economy
434,97,Build SupplyDepot,Economy
436,97,Build SupplyDepot,Economy
438,97,Train Marine,Army
439,97,Train Marine,Army
449,97,Train SCV,Economy
455,97,Train MULE,Army
463,97,Train SiegeTank,Army
463,97,Train Marine,Army
464,97,Train Marine,Army
470,97,Train SCV,Economy
470,97,Train SCV,Economy
480,97,Build StarportReactor,Tech
486,97,Train MULE,Army
488,97,Train Marine,Army
488,97,Train Marine,Army
494,97,Build SupplyDepot,Economy
499,97,Build SupplyDepot,Economy
500,97,Train SCV,Economy
500,97,Train SCV,Economy
522,97,Train SiegeTank,Army
530,97,Build Barracks,Army
531,97,Train SCV,Economy
531,97,Train SCV,Economy
531,97,Build Barracks,Army
533,97,Build EngineeringBay,Tech
548,97,Build SupplyDepot,Economy
550,97,Build SupplyDepot,Economy
559,97,Train Marine,Army
560,97,Train Marine,Army
562,97,Train Marine,Army
562,97,Train Marine,Army
578,97,Train MULE,Army
582,97,Train Medivac,Army
582,97,Train MULE,Army
583,97,Train Medivac,Army
583,97,Train SiegeTank,Army
584,97,Train Marine,Army
584,97,Train Marine,Army
587,97,Train Marine,Army
588,97,Train Marine,Army
591,97,Train SCV,Economy
592,97,Train SCV,Economy
601,97,Build BarracksReactor,Tech
601,97,Build BarracksReactor,Tech
617,97,Train Marine,Army
617,97,Upgrade ShieldWall,Tech
618,97,Train Marine,Army
619,97,Train Marine,Army
619,97,Train Marine,Army
619,97,Build SupplyDepot,Economy
622,97,Build SupplyDepot,Economy
624,97,Train SCV,Economy
624,97,Train Medivac,Army
624,97,Train SCV,Economy
625,97,Train Medivac,Army
628,97,Train SiegeTank,Army
642,97,Train Marine,Army
643,97,Train Marine,Army
643,97,Train Marine,Army
644,97,Train Marine,Army
667,97,Train Marine,Army
668,97,Train Marine,Army
668,97,Train Marine,Army
669,97,Train Marine,Army
673,97,Train SiegeTank,Army
675,97,Upgrade Stimpack,Tech
676,97,Train Marine,Army
678,97,Train Marine,Army
678,97,Train Marine,Army
679,97,Train Marine,Army
682,97,Train Medivac,Army
685,97,Train Medivac,Army
692,97,Train Marine,Army
693,97,Train Marine,Army
693,97,Train Marine,Army
694,97,Train Marine,Army
18,98,Train SCV,Economy
26,98,Build SupplyDepot,Economy
35,98,Train SCV,Economy
52,98,Train SCV,Economy
59,98,Build Barracks,Army
64,98,Build Refinery,Economy
73,98,Train SCV,Economy
97,98,Build SupplyDepot,Economy
113,98,Build Refinery,Economy
150,98,Train Marine,Army
160,98,Train MULE,Army
175,98,Train Marine,Army
177,98,Train SCV,Economy
181,98,Build SupplyDepot,Economy
194,98,Train SCV,Economy
211,98,Train SCV,Economy
226,98,Train Marine,Army
228,98,Train SCV,Economy
245,98,Train SCV,Economy
249,98,Train MULE,Army
256,98,Train Marauder,Army
262,98,Train SCV,Economy
286,98,Train Marauder,Army
338,98,Train MULE,Army
427,98,Train MULE,Army
442,98,Build Factory,Army
444,98,Build SupplyDepot,Economy
455,98,Train SCV,Economy
463,98,Train Marine,Army
478,98,Train SCV,Economy
478,98,Build SupplyDepot,Economy
488,98,Train Marine,Army
495,98,Train SCV,Economy
504,98,Build Starport,Army
513,98,Train Marine,Army
517,98,Build CommandCenter,Economy
517,98,Upgrade SprayTerran,Tech
540,98,Train MULE,Army
543,98,Train Marauder,Army
573,98,Train Marauder,Army
598,98,Train Marine,Army
617,98,Upgrade SprayTerran,Tech
623,98,Train Marine,Army
632,98,Build Refinery,Economy
635,98,Train SCV,Economy
636,98,Build Refinery,Economy
642,98,Train SCV,Economy
645,98,Train Raven,Army
648,98,Train Marine,Army
652,98,Train SCV,Economy
659,98,Train SCV,Economy
669,98,Train SCV,Economy
676,98,Train SCV,Economy
678,98,Train Marauder,Army
686,98,Train SCV,Economy
693,98,Train SCV,Economy
22,99,Train SCV,Economy
26,99,Build SupplyDepot,Economy
39,99,Train SCV,Economy
58,99,Train SCV,Economy
58,99,Build Barracks,Army
77,99,Train SCV,Economy
94,99,Train SCV,Economy
